,Company,TypeName,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,ppi,IPS,Touchscreen,Layer1SDD,Layer1Flash_storage,HDD,SSD,Hybrid,Flash_Storage
1036,HP,Notebook,Intel Core i5,4,500GB HDD,Intel HD,Windows 10,2.04,66090,100.0,0,0,0,0,500,0,0,0
1037,Toshiba,Ultrabook,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.47,153646,157.0,1,0,0,0,0,256,0,0
1038,Dell,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 7,2.09,94677,141.0,0,0,0,0,0,256,0,0
1039,HP,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,1.64,90006,157.0,0,0,0,0,0,256,0,0
1040,Lenovo,2 in 1 Convertible,Intel Core i7,4,256GB SSD,Intel HD,Windows 10,1.8,75442,141.0,1,1,0,0,0,256,0,0
1042,Toshiba,Notebook,Intel Core i7,16,256GB SSD,Nvidia GeForce,Windows 10,2.4,126925,141.0,1,0,0,0,0,256,0,0
1043,Lenovo,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,2.3,93488,141.0,0,0,0,0,0,256,0,0
1044,HP,Notebook,Intel Core i5,4,500GB HDD,Intel HD,Windows 10,1.54,89070,157.0,0,0,0,0,500,0,0,0
1045,HP,Notebook,Intel Core i5,8,256GB SSD +  500GB HDD,Intel HD,Windows 10,1.84,187344,141.0,0,0,0,0,500,256,0,0
1046,HP,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 7,1.43,130844,157.0,0,0,0,0,0,256,0,0
1047,MSI,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,3.78,137670,127.0,1,0,0,0,1,256,0,0
1048,Lenovo,Gaming,Intel Core i7,16,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,4.6,203969,127.0,1,0,0,0,1,128,0,0
1049,Asus,Netbook,Other Intel Processor,4,16GB Flash Storage,Intel HD,Chrome OS,1.2,25643,135.0,0,0,0,1,0,0,0,16
1050,Lenovo,Notebook,Intel Core i7,16,256GB SSD,Intel HD,Windows 7,1.1,233363,210.0,1,0,0,0,0,256,0,0
1051,HP,Notebook,Intel Core i7,8,1TB HDD,Nvidia GeForce,Windows 10,1.91,87200,141.0,1,0,0,0,1,0,0,0
1052,Dell,2 in 1 Convertible,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,2.3,97443,141.0,1,1,0,0,0,256,0,0
1053,HP,Notebook,Intel Core i5,4,256GB SSD,Intel HD,Windows 10,2.04,87200,100.0,0,0,0,0,0,256,0,0
1054,Dell,Ultrabook,Intel Core i7,16,1TB SSD,Intel HD,Windows 10,1.2,200764,276.0,0,1,0,0,0,1,0,0
1055,HP,Notebook,Intel Core i3,4,500GB HDD,Intel HD,Windows 10,2.31,62808,100.0,0,0,0,0,500,0,0,0
1056,HP,Notebook,Intel Core i5,4,500GB HDD,Intel HD,No OS,1.96,44446,100.0,0,0,0,0,500,0,0,0
1057,Acer,Notebook,AMD A-Series,8,1TB HDD,AMD Radeon,Windows 10,2.4,39992,100.0,0,0,0,0,1,0,0,0
1058,Dell,2 in 1 Convertible,Intel Core i7,12,256GB SSD,Intel HD,Windows 10,1.6,115702,166.0,1,1,0,0,0,256,0,0
1059,MSI,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.94,162018,141.0,0,0,0,0,1,256,0,0
1060,HP,Notebook,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,2.04,95305,141.0,0,0,0,0,0,256,0,0
1061,Asus,Gaming,Intel Core i7,16,1TB HDD,Nvidia GeForce,No OS,4.0,88892,127.0,1,0,0,0,1,0,0,0
1062,Dell,Notebook,Intel Core i5,4,1TB HDD,Intel HD,Windows 10,2.25,49790,141.0,0,0,0,0,1,0,0,0
1063,Dell,Notebook,Intel Core i7,16,2TB HDD,AMD Radeon,Windows 10,2.32,88178,141.0,0,0,0,0,2,0,0,0
1064,MSI,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,1.8,171816,141.0,0,0,0,0,1,256,0,0
1065,Dell,Ultrabook,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.29,129864,166.0,0,0,0,0,0,256,0,0
1066,Asus,Gaming,Intel Core i7,64,1TB SSD,Nvidia GeForce,Windows 10,3.58,354053,127.0,1,0,0,0,0,1,0,0
1067,Dell,2 in 1 Convertible,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.62,71079,166.0,0,1,0,0,0,256,0,0
1068,Dell,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,3.21,118374,282.0,0,0,0,0,1,256,0,0
1070,Dell,Notebook,Intel Core i3,4,500GB HDD,Intel HD,Windows 10,2.06,42930,100.0,0,0,0,0,500,0,0,0
1071,HP,Notebook,Intel Core i5,4,500GB HDD,Intel HD,Windows 10,2.31,106795,100.0,0,0,0,0,500,0,0,0
1072,HP,Ultrabook,Intel Core i5,8,256GB SSD,Intel HD,Windows 7,1.26,106795,176.0,0,0,0,0,0,256,0,0
1073,HP,Notebook,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.49,97086,166.0,0,0,0,0,0,256,0,0
1074,Lenovo,Ultrabook,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.3,152621,176.0,1,1,0,0,0,256,0,0
1075,Lenovo,Notebook,Intel Core i5,8,1.0TB HDD,AMD Radeon,Windows 10,3.0,58697,106.0,0,0,0,0,10,0,0,0
1076,Lenovo,Notebook,Intel Core i5,4,1TB HDD,Nvidia GeForce,Windows 10,2.3,87021,141.0,1,0,0,0,1,0,0,0
1077,MSI,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,3.78,222586,127.0,0,0,0,0,1,256,0,0
1078,Lenovo,Notebook,Intel Core i5,4,500GB HDD,Intel HD,Windows 10,2.1,48098,100.0,0,0,0,0,500,0,0,0
1079,HP,Notebook,Intel Core i5,4,500GB HDD,Intel HD,Windows 7,2.31,83726,141.0,0,0,0,0,500,0,0,0
1080,Lenovo,Ultrabook,Other Intel Processor,8,512GB SSD,Intel HD,Windows 10,0.99,124609,235.0,1,1,0,0,0,512,0,0
1081,Lenovo,Gaming,Intel Core i7,32,512GB SSD +  1.0TB Hybrid,Nvidia GeForce,Windows 10,4.6,288587,127.0,1,0,0,0,0,512,10,0
1083,HP,Ultrabook,Intel Core i7,16,512GB SSD,Intel HD,Windows 10,1.3,182504,331.0,1,0,0,0,0,512,0,0
1084,Dell,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,2.18,66802,141.0,0,0,0,0,0,256,0,0
1085,HP,Notebook,Intel Core i5,4,500GB HDD,Intel HD,Windows 7,1.54,91830,157.0,0,0,0,0,500,0,0,0
1086,HP,Workstation,Intel Core i7,8,256GB SSD,AMD FirePro,Windows 7,1.9,133160,141.0,0,0,0,0,0,256,0,0
1087,Lenovo,Notebook,Intel Core i5,8,180GB SSD,Intel HD,Windows 7,1.7,106795,157.0,0,0,0,0,0,180,0,0
1088,HP,Notebook,Other Intel Processor,4,32GB Flash Storage,Intel HD,Chrome OS,1.29,54778,276.0,0,0,0,1,0,0,0,32
1089,Acer,Notebook,AMD A-Series,4,500GB HDD,AMD Radeon,Windows 10,2.4,34470,100.0,0,0,0,0,500,0,0,0
1090,Dell,Notebook,Other Intel Processor,4,500GB HDD,Intel HD,Linux,2.2,35048,100.0,0,0,0,0,500,0,0,0
1091,HP,Notebook,Intel Core i3,4,1TB HDD,Intel HD,No OS,1.86,30817,100.0,0,0,0,0,1,0,0,0
1092,Asus,Gaming,Intel Core i7,8,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.7,142423,127.0,1,0,0,0,1,256,0,0
1093,Dell,Ultrabook,Intel Core i5,4,256GB SSD,AMD Radeon,Windows 10,1.4,72890,166.0,1,0,0,0,0,256,0,0
1094,HP,Netbook,Intel Core i5,4,128GB SSD,Intel HD,Windows 7,2.4,142423,125.0,0,0,0,0,0,128,0,0
1095,Acer,Notebook,Intel Core i5,8,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.4,71167,141.0,0,0,0,0,1,256,0,0
1096,Dell,Notebook,Intel Core i5,8,1TB HDD,AMD Radeon,Windows 10,2.36,56898,141.0,0,0,0,0,1,0,0,0
1097,MSI,Gaming,Intel Core i7,8,256GB SSD,Nvidia GeForce,Windows 10,2.6,142423,127.0,0,0,0,0,0,256,0,0
1098,HP,Notebook,Other Intel Processor,4,1TB HDD,Intel HD,Windows 10,1.96,44535,100.0,0,0,0,0,1,0,0,0
1099,Asus,Gaming,Intel Core i7,16,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,4.3,204772,127.0,1,0,0,0,1,128,0,0
1100,Dell,Ultrabook,Intel Core i3,4,500GB HDD,Intel HD,Windows 7,1.5,101108,125.0,0,0,0,0,500,0,0,0
1101,Dell,Ultrabook,Intel Core i3,4,128GB SSD,Intel HD,Windows 7,1.5,103942,125.0,0,0,0,0,0,128,0,0
1102,Acer,Notebook,Other Intel Processor,4,16GB SSD,Intel HD,Chrome OS,2.2,18616,100.0,0,0,0,0,0,16,0,0
1103,HP,Workstation,Intel Core i7,8,1TB HDD,AMD FirePro,Windows 7,3.0,258214,127.0,1,0,0,0,1,0,0,0
1104,Lenovo,Gaming,Intel Core i7,16,512GB SSD,Nvidia GeForce,Windows 10,2.4,106795,141.0,0,0,0,0,0,512,0,0
1105,Dell,Ultrabook,Intel Core i5,8,256GB SSD,Intel HD,Windows 7,1.5,125865,125.0,0,0,0,0,0,256,0,0
1106,MSI,Gaming,Intel Core i7,8,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.9,134602,127.0,0,0,0,0,1,128,0,0
1107,Lenovo,2 in 1 Convertible,Intel Core i5,4,256GB SSD,Intel HD,Windows 10,2.1,77224,141.0,1,1,0,0,0,256,0,0
1108,HP,Notebook,AMD A-Series,4,1TB HDD,AMD Radeon,Windows 10,2.1,35450,141.0,0,0,0,0,1,0,0,0
1109,Asus,Gaming,Intel Core i7,16,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.59,119265,141.0,1,0,0,0,1,128,0,0
1110,HP,Notebook,Other Intel Processor,8,256GB SSD,Intel HD,Windows 10,1.16,151330,276.0,0,1,0,0,0,256,0,0
1111,Dell,Notebook,Intel Core i5,4,500GB HDD,AMD Radeon,Windows 7,2.24,68508,100.0,0,0,0,0,500,0,0,0
1112,Lenovo,Notebook,Intel Core i3,4,128GB SSD,Intel HD,Windows 10,2.1,38211,100.0,0,0,0,0,0,128,0,0
1113,HP,Ultrabook,Intel Core i7,8,512GB SSD,Intel HD,Windows 10,1.16,175379,166.0,0,0,0,0,0,512,0,0
1115,Dell,Ultrabook,Intel Core i7,8,256GB SSD,Intel Iris,Windows 10,1.23,122828,166.0,0,0,0,0,0,256,0,0
1116,Lenovo,Gaming,Intel Core i7,16,256GB SSD +  1.0TB Hybrid,Nvidia GeForce,Windows 10,4.6,244942,127.0,1,0,0,0,0,256,10,0
1118,Toshiba,Ultrabook,Intel Core i7,16,512GB SSD,Intel HD,Windows 10,1.05,198270,166.0,0,0,0,0,0,512,0,0
1119,Asus,Gaming,Intel Core i7,8,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,3.52,116903,127.0,0,0,0,0,1,128,0,0
1121,HP,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,1.16,150528,166.0,0,0,0,0,0,256,0,0
1122,HP,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 7,1.43,134763,157.0,0,0,0,0,0,256,0,0
1123,Dell,Notebook,Intel Core i5,4,500GB HDD,Intel HD,Linux,2.09,46640,100.0,0,0,0,0,500,0,0,0
1124,Asus,Notebook,Intel Core i3,4,1TB HDD,Intel HD,Windows 10,2.0,38745,100.0,0,0,0,0,1,0,0,0
1125,Lenovo,2 in 1 Convertible,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.8,148658,157.0,1,1,0,0,0,256,0,0
1127,HP,Ultrabook,Intel Core i5,8,256GB SSD,Intel HD,Windows 7,1.26,168788,125.0,0,0,0,0,0,256,0,0
1128,Lenovo,Gaming,Intel Core i5,8,128GB SSD +  1TB HDD,Nvidia GeForce,No OS,2.4,88090,141.0,1,0,0,0,1,128,0,0
1129,HP,Gaming,Intel Core i5,8,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,3.35,100560,127.0,1,0,0,0,1,128,0,0
1130,HP,Notebook,Intel Core i7,8,2TB HDD,Intel HD,Windows 10,2.04,56025,100.0,0,0,0,0,2,0,0,0
1131,Lenovo,2 in 1 Convertible,Intel Core i7,8,512GB SSD,Nvidia Quadro,Windows 7,1.8,182627,157.0,1,1,0,0,0,512,0,0
1132,Asus,Notebook,Other Intel Processor,4,32GB Flash Storage,Intel HD,Windows 10,1.5,24761,112.0,0,0,0,1,0,0,0,32
1133,HP,Ultrabook,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.84,66981,141.0,0,0,0,0,0,256,0,0
1134,Acer,Notebook,Intel Core i5,4,1TB HDD,Nvidia GeForce,Windows 10,2.23,54867,141.0,0,0,0,0,1,0,0,0
1135,Lenovo,Notebook,Intel Core i7,16,1.0TB Hybrid,AMD Radeon,Windows 10,2.5,97888,141.0,0,0,0,0,0,0,10,0
1136,HP,Workstation,Intel Core i7,8,256GB SSD,Nvidia Quadro,Windows 7,3.0,351773,127.0,1,0,0,0,0,256,0,0
1137,Dell,Notebook,Intel Core i5,8,1TB HDD,AMD Radeon,Windows 10,2.5,69831,100.0,0,0,0,0,1,0,0,0
1138,MSI,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,3.78,213679,127.0,0,0,0,0,1,256,0,0
1139,HP,Ultrabook,Intel Core i7,8,256GB SSD,Intel HD,Windows 7,1.88,193435,141.0,0,0,0,0,0,256,0,0
1140,Lenovo,2 in 1 Convertible,Intel Core i7,16,512GB SSD,Intel HD,Windows 10,2.8,217331,210.0,1,1,0,0,0,512,0,0
1141,MSI,Gaming,Intel Core i7,8,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.4,101789,141.0,0,0,0,0,1,128,0,0
1142,HP,2 in 1 Convertible,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,1.48,145095,166.0,0,1,0,0,0,256,0,0
1143,HP,Workstation,Intel Core i7,8,256GB SSD,Nvidia Quadro,Windows 7,2.59,198537,141.0,1,0,0,0,0,256,0,0
1144,HP,2 in 1 Convertible,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.48,160237,221.0,0,1,0,0,0,256,0,0
1145,HP,Workstation,Intel Core i7,8,256GB SSD,Nvidia Quadro,Windows 7,2.0,169144,141.0,0,0,0,0,0,256,0,0
1146,HP,Ultrabook,Intel Core i7,8,256GB SSD,Intel HD,Windows 7,1.26,204589,176.0,0,0,0,0,0,256,0,0
1147,Dell,Notebook,Intel Core i7,8,256GB SSD,Nvidia GeForce,Windows 10,2.18,89952,141.0,0,0,0,0,0,256,0,0
1148,HP,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 7,1.88,140642,141.0,0,0,0,0,0,256,0,0
1149,Lenovo,2 in 1 Convertible,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.27,208335,210.0,1,1,0,0,0,256,0,0
1150,Lenovo,Notebook,Intel Core i3,4,1TB HDD,Intel HD,No OS,1.9,30195,100.0,0,0,0,0,1,0,0,0
1151,HP,Notebook,AMD E-Series,4,500GB HDD,AMD Radeon,Windows 10,1.86,26454,100.0,0,0,0,0,500,0,0,0
1152,Lenovo,Notebook,Intel Core i5,8,1TB HDD,AMD Radeon,No OS,2.32,53353,141.0,0,0,0,0,1,0,0,0
1153,Dell,Gaming,Intel Core i7,8,1TB HDD,Nvidia GeForce,Windows 10,2.62,106795,141.0,0,0,0,0,1,0,0,0
1154,Dell,Notebook,Intel Core i5,8,256GB SSD,Nvidia GeForce,Windows 10,2.04,200468,282.0,1,1,0,0,0,256,0,0
1155,HP,Notebook,AMD A-Series,4,256GB SSD,AMD Radeon,Windows 10,1.91,42655,141.0,0,0,0,0,0,256,0,0
1156,MSI,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.7,132964,127.0,0,0,0,0,1,256,0,0
1157,Lenovo,Ultrabook,Intel Core i7,12,512GB SSD,Intel HD,Windows 7,1.4,204772,157.0,0,0,0,0,0,512,0,0
1158,Lenovo,Notebook,Intel Core i5,8,1.0TB Hybrid,AMD Radeon,Windows 10,2.5,70231,141.0,0,0,0,0,0,0,10,0
1159,HP,2 in 1 Convertible,Intel Core i7,8,512GB SSD,Intel HD,Windows 10,1.48,181792,221.0,0,1,0,0,0,512,0,0
1160,Lenovo,Ultrabook,Intel Core i7,8,256GB SSD,Intel HD,Windows 7,1.7,133516,157.0,0,0,0,0,0,256,0,0
1161,MSI,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,1.7,157565,157.0,0,0,0,0,1,256,0,0
1162,HP,Gaming,Intel Core i7,8,1TB HDD,Nvidia GeForce,Windows 10,2.62,80074,141.0,1,0,0,0,1,0,0,0
1163,Lenovo,Notebook,Intel Core i3,8,1TB HDD,Intel HD,Windows 10,2.2,40883,100.0,0,0,0,0,1,0,0,0
1164,HP,Notebook,Intel Core i5,4,500GB HDD,Intel HD,No OS,2.1,42485,100.0,0,0,0,0,500,0,0,0
1165,Dell,Gaming,Intel Core i7,8,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.62,133427,282.0,0,0,0,0,1,128,0,0
1166,Lenovo,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,1.95,123807,141.0,1,0,0,0,0,256,0,0
1167,Lenovo,Notebook,Intel Core i3,4,1TB HDD,Nvidia GeForce,Windows 10,2.2,41685,141.0,0,0,0,0,1,0,0,0
1168,HP,Notebook,Other Intel Processor,2,32GB Flash Storage,Intel HD,Windows 10,1.44,22178,112.0,0,0,0,1,0,0,0,32
1169,MSI,Gaming,Intel Core i7,8,1TB HDD,Nvidia GeForce,Windows 10,2.2,74730,141.0,1,0,0,0,1,0,0,0
1170,HP,Notebook,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.96,60479,141.0,0,0,0,0,0,256,0,0
1171,HP,Notebook,Intel Core i7,16,512GB SSD,Intel UHD,Windows 10,2.1,103232,141.0,0,0,0,0,0,512,0,0
1172,Asus,Notebook,Other Intel Processor,4,500GB HDD,Intel HD,Windows 10,2.2,32867,100.0,0,0,0,0,500,0,0,0
1173,Lenovo,Notebook,Intel Core i5,4,500GB HDD,Intel HD,No OS,2.1,35450,100.0,0,0,0,0,500,0,0,0
1174,Lenovo,Notebook,Intel Core i7,8,1TB HDD,Nvidia GeForce,No OS,2.2,63151,141.0,0,0,0,0,1,0,0,0
1175,Asus,Notebook,Intel Core i3,4,256GB SSD,Intel HD,Windows 10,2.0,68495,157.0,0,0,0,0,0,256,0,0
1176,Lenovo,Notebook,Intel Core i7,4,1.0TB Hybrid,Intel HD,Windows 7,2.32,73483,141.0,0,0,0,0,0,0,10,0
1177,Lenovo,Gaming,Intel Core i7,16,512GB SSD,Nvidia GeForce,Windows 10,3.31,116236,141.0,1,0,0,0,0,512,0,0
1178,MSI,Gaming,Intel Core i7,16,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,1.91,191801,141.0,0,0,0,0,1,128,0,0
1179,HP,Notebook,Intel Core i3,4,500GB HDD,Intel HD,Windows 10,2.07,57895,100.0,0,0,0,0,500,0,0,0
1180,Lenovo,2 in 1 Convertible,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,1.36,145808,210.0,1,1,0,0,0,256,0,0
1181,Lenovo,Ultrabook,Intel Core i7,6,256GB SSD,Nvidia GeForce,Windows 10,1.54,74017,141.0,0,0,0,0,0,256,0,0
1182,Dell,Notebook,Intel Core i7,8,256GB SSD,Nvidia GeForce,Linux,1.98,79719,141.0,0,0,0,0,0,256,0,0
1183,Acer,Notebook,Other Intel Processor,4,500GB HDD,Intel HD,Windows 10,2.1,29660,100.0,0,0,0,0,500,0,0,0
1184,HP,Notebook,Intel Core i7,6,1TB HDD,Nvidia GeForce,Windows 10,2.18,71167,141.0,1,0,0,0,1,0,0,0
1185,Asus,Gaming,Intel Core i7,8,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.591,80965,141.0,1,0,0,0,1,256,0,0
1186,Dell,2 in 1 Convertible,Intel Core i7,16,512GB SSD,Intel HD,Windows 10,2.09,105014,141.0,0,1,0,0,0,512,0,0
1187,Acer,Notebook,Intel Core i5,4,256GB SSD,Nvidia GeForce,Windows 10,2.23,61547,141.0,0,0,0,0,0,256,0,0
1188,Dell,Ultrabook,Intel Core i5,8,256GB SSD,Intel HD,Linux,1.23,97888,276.0,0,1,0,0,0,256,0,0
1189,Acer,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,4.2,231493,127.0,1,0,0,0,1,256,0,0
1190,Lenovo,Gaming,Intel Core i5,8,1TB HDD,Nvidia GeForce,Windows 10,2.4,72948,141.0,1,0,0,0,1,0,0,0
1192,HP,Notebook,Intel Core i5,4,500GB HDD,Intel HD,Windows 10,1.86,43199,100.0,0,0,0,0,500,0,0,0
1194,Dell,2 in 1 Convertible,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,1.6,106795,166.0,1,1,0,0,0,256,0,0
1195,HP,Notebook,Intel Core i7,12,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.21,118196,141.0,1,0,0,0,1,128,0,0
1196,Lenovo,Notebook,Intel Core i3,4,1TB HDD,AMD Radeon,No OS,1.9,32778,100.0,0,0,0,0,1,0,0,0
1197,Asus,Gaming,Intel Core i7,16,512GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,4.3,191500,127.0,1,0,0,0,1,512,0,0
1198,Acer,Notebook,Other Intel Processor,4,1TB HDD,Intel HD,Linux,2.1,24227,100.0,0,0,0,0,1,0,0,0
1199,MSI,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.43,182496,127.0,0,0,0,0,1,256,0,0
1200,Dell,Notebook,Intel Core i3,4,128GB SSD,AMD Radeon,Windows 10,2.3,44446,100.0,0,0,0,0,0,128,0,0
1201,Lenovo,Notebook,Intel Core i7,8,500GB HDD,Nvidia GeForce,No OS,2.2,56025,100.0,0,0,0,0,500,0,0,0
1202,Dell,2 in 1 Convertible,Intel Core i7,16,512GB SSD,Intel UHD,Windows 10,2.0,114455,141.0,0,1,0,0,0,512,0,0
1203,Dell,Ultrabook,Intel Core i7,16,512GB SSD,Intel HD,Windows 10,1.2,238708,276.0,0,1,0,0,0,512,0,0
1204,Asus,Gaming,Intel Core i7,8,1TB HDD,Nvidia GeForce,Windows 10,2.2,104123,141.0,0,0,0,0,1,0,0,0
1205,Dell,Notebook,Intel Core i5,8,256GB SSD,AMD Radeon,Windows 10,2.36,79183,141.0,0,0,0,0,0,256,0,0
1206,HP,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,1.91,51572,100.0,0,0,0,0,0,256,0,0
1207,Lenovo,Notebook,AMD E-Series,4,500GB HDD,AMD Radeon,Windows 10,2.2,26632,100.0,0,0,0,0,500,0,0,0
1208,Acer,Notebook,Intel Core i3,8,1TB HDD,Nvidia GeForce,Windows 10,3.3,56025,106.0,0,0,0,0,1,0,0,0
1209,Asus,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.2,218132,141.0,0,0,0,0,1,256,0,0
1211,Asus,Notebook,Intel Core i7,16,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.2,155783,141.0,0,0,0,0,1,128,0,0
1212,MSI,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.43,173597,127.0,1,0,0,0,1,256,0,0
1213,Dell,2 in 1 Convertible,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,2.191,88981,141.0,1,1,0,0,0,256,0,0
1214,Asus,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.9,173597,127.0,0,0,0,0,1,256,0,0
1215,Acer,Netbook,Other Intel Processor,2,32GB SSD,Intel HD,Chrome OS,1.3,15498,135.0,0,0,0,0,0,32,0,0
1216,Acer,Notebook,Intel Core i3,4,1TB HDD,Nvidia GeForce,Windows 10,3.3,53264,106.0,0,0,0,0,1,0,0,0
1217,Lenovo,Notebook,Intel Core i5,8,1TB HDD,Intel HD,No OS,2.8,48009,106.0,0,0,0,0,1,0,0,0
1218,Lenovo,Gaming,Intel Core i7,8,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.6,113297,141.0,1,0,0,0,1,128,0,0
1219,Acer,2 in 1 Convertible,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.2,102341,157.0,1,1,0,0,0,256,0,0
1220,Lenovo,Notebook,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,2.3,136188,141.0,1,0,0,0,0,256,0,0
1221,MSI,Gaming,Intel Core i7,8,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.2,131477,141.0,0,0,0,0,1,128,0,0
1222,HP,Notebook,AMD A-Series,6,1TB HDD,AMD Radeon,Windows 10,2.1,47118,141.0,0,0,0,0,1,0,0,0
1223,Dell,Ultrabook,Intel Core i5,8,256GB SSD,Intel HD,Windows 7,1.26,152610,176.0,0,1,0,0,0,256,0,0
1225,Asus,Notebook,Other Intel Processor,4,1TB HDD,Intel HD,Windows 10,2.65,27523,100.0,0,0,0,0,1,0,0,0
1226,Dell,Ultrabook,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.29,131556,276.0,0,1,0,0,0,256,0,0
1227,Dell,Notebook,Intel Core i5,4,1TB HDD,Intel HD,Linux,2.18,46482,100.0,0,0,0,0,1,0,0,0
1228,Lenovo,Gaming,Intel Core i7,16,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.6,91653,141.0,1,1,0,0,1,128,0,0
1229,MSI,Gaming,Intel Core i7,8,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.2,102341,141.0,0,0,0,0,1,128,0,0
1230,Lenovo,Netbook,Intel Core i7,16,512GB SSD,Intel HD,Windows 10,1.3,146966,176.0,1,1,0,0,0,512,0,0
1232,Dell,Notebook,Intel Core i3,8,1TB HDD,Intel HD,Windows 10,2.3,41775,100.0,0,1,0,0,1,0,0,0
1233,MSI,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.7,142334,127.0,0,0,0,0,1,256,0,0
1234,Apple,Ultrabook,Intel Core i5,4,256GB Flash Storage,Intel HD,Mac OS,1.08,85418,135.0,0,0,0,1,0,0,0,256
1235,HP,Notebook,Intel Core i3,4,1TB HDD,Intel HD,Windows 10,2.1,42575,141.0,0,0,0,0,1,0,0,0
1236,HP,Ultrabook,Intel Core i7,8,256GB SSD,Intel HD,Windows 7,1.54,195793,210.0,0,0,0,0,0,256,0,0
1237,Dell,Notebook,Intel Core i5,4,500GB HDD,Intel HD,Windows 7,2.24,65645,100.0,0,0,0,0,500,0,0,0
1238,MSI,Gaming,Intel Core i7,8,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.3,104123,141.0,0,0,0,0,1,128,0,0
1239,Lenovo,Notebook,Intel Core i7,16,512GB SSD,Intel HD,Windows 10,1.4,133516,166.0,1,0,0,0,0,512,0,0
